id,BankFullFlow,bankErosionCoeff,BankHeight_M,bankMgtFactor,eventMeanConcentration,HillSlopeFinePerc,HillslopeFineSDR,Load_Conversion_Factor,RiparianVegPercent,sedBulkDensity,SoilErodibility,SoilPercentFine,USLE_HSDR_Fine,A3,RainThreshold,Beta,LinkLength_M,Link_Slope,LongTermAvDailyFlow,Gully_Management_Practice_Factor,Gully_SDR_Fine,maxRiparianVegEffectiveness,ave_annual
451,0.9355,0.6738,1.024,0.9598,1.1602,1.0785,0.6455,0.9697,0.9098,0.9529,0.9715,0.9191,1.1166,1.0336,0.8664,1.0012,1.0482,1.0271,1.0902,0.948,0.9709,0.9893,26288947.715735886
452,1.2355,1.1738,0.8740000000000001,1.0598,0.9602,0.9785,0.8955,0.9197,1.0098,1.0029,0.8715,1.0191,0.9666,0.8336,1.0664,0.9012,0.9982,0.9771,0.9902,1.048,0.9209,1.0393,27752387.55424581
453,1.0855,0.9238,1.099,0.9098,0.8602,0.9285,0.5205,0.9447,1.0598,1.0279,0.8215,1.0691,1.0416,1.1336,1.1664,1.0512,0.9732,1.0021,0.9402,0.998,0.9959,1.0143,26122273.52248647
454,0.7855,1.4238,0.9490000000000001,1.0098,1.0602,1.0285,0.7705,0.9947,0.9598,0.9779,0.9215,0.9691,0.8916,0.9336,0.9664,0.9512,1.0232,0.9521,1.0402,1.0979999999999999,0.9459,0.9643,26319358.04967473
455,0.823,0.6113,1.0803,1.0723,0.8352,1.016,0.6768,0.9635,0.9223,1.0467,0.909,0.9816,0.9854,1.1086,1.0414,1.0137,0.9795,1.0459,1.0777,0.9605,0.9646,1.0455,23262870.17510168
456,1.123,1.1113,0.9303,0.9723,1.0352,0.9159999999999999,0.9268,0.9135,1.0223,0.9967,0.809,1.0816,1.1354,0.9086,0.8414,0.9137,1.0295,0.9959,0.9777,1.0605,0.9146,0.9955,28155180.125417028
457,1.273,0.8613,1.0053,1.0223,1.1352,0.966,0.5518,0.9385,1.0723,0.9717,0.8590000000000001,1.0316,0.9104,1.0086,0.9414,1.0637,1.0045,1.0209,0.9277,0.9105,0.9896,0.9705,27381704.853639845
458,0.973,1.3613,0.8553,0.9223,0.9352,1.0659999999999998,0.8018,0.9885,0.9723,1.0217,0.9590000000000001,0.9316,1.0604,0.8086,1.1414,0.9637,0.9545,0.9709,1.0277,1.0105,0.9396,1.0205,27268596.614588946
459,0.898,0.9863,0.9678,0.9473,0.9852,1.041,0.6143,0.9259999999999999,1.0973,0.9842,0.884,0.9066,0.8729,0.9586,1.1914,0.9887,0.9670000000000001,0.9584,0.9027,0.9855,0.9521,1.033,21351379.947730005
460,1.198,1.4863,1.1178,1.0473,1.1852,0.941,0.8643,0.976,0.9973,1.0342,0.9840000000000001,1.0066,1.0229,1.1586,0.9914,1.0887,1.0170000000000001,1.0084,1.0027,1.0855,0.9021,0.983,43057034.04278644
461,1.048,0.7363,0.8928,0.9973,1.0852,0.991,0.7393,0.951,0.9473,1.0092,0.934,1.0566,0.9479,0.8586,0.8914,0.9387,1.042,0.9834,1.0527,0.9355,0.9771,0.958,24387747.482108176
462,0.748,1.2363,1.0428,1.0973,0.8852,1.091,0.9893,0.9009999999999999,1.0473,0.9592,0.8340000000000001,0.9566,1.0979,1.0586,1.0914,1.0387,0.992,1.0334,0.9527,1.0355,0.9271,1.008,27962854.220173992
463,0.7668,0.7051,0.9396,0.9035,1.1227,0.9473,0.8174,0.9541,1.016,1.0061,0.8277,0.9129,0.9009999999999999,1.0461,0.8289,0.9824,0.9826,1.024,1.0715,0.9168,0.9178,1.0174,20715701.562655102
464,1.0668,1.2051,1.0896,1.0035,0.9227,1.0473,0.5674,0.9041,0.9159999999999999,0.9561,0.9277,1.0129,1.051,0.8461,1.0289,1.0824,1.0326,0.9740000000000001,0.9715,1.0168,0.9678,0.9674,34376597.64973306
465,1.2168,0.9551,0.8646,0.9535,0.8227,1.0973,0.9424,0.9291,0.966,0.9811,0.9777,1.0629,0.976,1.1461,1.1289,0.9324,1.0076,1.0490000000000002,0.9215,0.9668,0.9428,0.9924,28717228.38244874
466,0.9168,1.4551,1.0146,1.0535,1.0227,0.9973,0.6924,0.9791,1.0659999999999998,1.0311,0.8777,0.9629,1.126,0.9461,0.9289,1.0324,0.9576,0.9990000000000001,1.0215,1.0668,0.9928,1.0424,30322340.671003398
467,0.9918,0.8301,1.1271,1.0785,1.0727,0.9223,0.8799,0.9416,0.991,0.9686,0.9527,0.9879,0.9385,0.8961,0.9789,1.0074,0.9701,0.9865,0.9465,0.9418,0.9053,1.0049,27618399.102211136
468,1.2918,1.3301,0.9771,0.9785,0.8727,1.0223,0.6299,0.9916,1.091,1.0186,0.8527,1.0879,1.0885,1.0961,1.1789,0.9074,1.0201,1.0365,1.0465,1.0418,0.9553,0.9549,29150917.60893473
469,1.1418,0.5801,1.0521,1.0285,0.9727,1.0723,0.7549,0.9666,1.041,1.0436,0.8027,1.0379,0.8635,0.9961,1.0789,1.0574,1.0451,0.9615,1.0965,0.9918,0.9303,0.9799,22882067.749144208
470,0.8418,1.0801,0.9021,0.9285,1.1727,0.9723,0.5049,0.9166,0.941,0.9936,0.9027,0.9379,1.0135,1.1961,0.8789,0.9574,0.9951,1.0115,0.9965,1.0918,0.9803,1.0299,24833835.771060802
471,0.8043,0.8926,1.0709,0.991,0.9477,0.9848,0.9111,0.9479,0.9785,1.0373,0.9152,0.9004,1.1072,0.9711,1.1039,1.0199,1.0014,0.9928,0.934,0.9543,0.9115,0.9611,26949769.89662463
472,1.1043,1.3926,0.9209,1.091,1.1477,1.0848,0.6611,0.9979,1.0785,0.9873,0.8152,1.0004,0.9572,1.1711,0.9039,0.9199,0.9514,1.0428,1.034,1.0543,0.9615,1.0111,27232285.639686707
473,1.2543,0.6426,1.1459,0.941,1.0477,1.0348,0.7861,0.9729,1.0285,0.9623,0.8652,1.0504,1.0322,0.8711,0.8039,1.0699,0.9764,0.9678,1.084,0.9043,0.9365,1.0361,26542458.03547016
474,0.9543,1.1426,0.9959,1.041,0.8477,0.9348,0.5361,0.9229,0.9285,1.0123,0.9652,0.9504,0.8822,1.0711,1.0039,0.9699,1.0264,1.0178,0.9840000000000001,1.0043,0.9865,0.9861,27797053.725926172
475,0.8793,0.5176,0.8834,1.016,0.8977,0.9598,0.8486,0.9604,1.0035,0.9998,0.8902,0.9754,1.0697,1.1211,1.0539,0.9949,1.0389,1.0053,1.0590000000000002,0.9793,0.924,0.9736,21989096.737847615
476,1.1793,1.0176,1.0334,0.9159999999999999,1.0977,1.0598,0.5986,0.9104,0.9035,1.0498,0.9902,1.0754,0.9197,0.9211,0.8539,1.0949,0.9889,0.9553,0.9590000000000001,1.0793,0.9740000000000001,1.0236,33788306.926421575
477,1.0293,0.7676,0.9584,1.0659999999999998,1.1977,1.0098,0.9736,0.9354,0.9535,1.0248,0.9402,1.0254,1.1447,1.0211,0.9539,0.9449,0.9639,1.0303,0.909,0.9293,0.9490000000000001,1.0486,29740366.242924485
478,0.7293,1.2676,1.1084,0.966,0.9977,0.9098,0.7236,0.9854,1.0535,0.9748,0.8402,0.9254,0.9947,0.8211,1.1539,1.0449,1.0139,0.9803,1.0090000000000001,1.0293,0.9990000000000001,0.9986,25006838.533121023
479,0.7199,0.5332,1.0006,0.9254,1.0539,0.9316,0.9502,0.9994,0.9129,1.0170000000000001,0.8746,1.0098,1.14,1.1148,1.0852,0.998,1.0217,0.9662,0.9996,1.0199,0.9756,1.0439,23977593.4492198
480,1.0199,1.0332,0.8506,1.0254,0.8539,1.0316,0.7002,0.9494,1.0129,0.9670000000000001,0.9746,0.9098,0.99,0.9148,0.8852,1.0979999999999999,0.9717,1.0162,1.0996,0.9199,0.9256,0.9939,25608073.41361549
481,1.1699,0.7832,1.0756,0.9754,0.9539,1.0816,0.8252,0.9244,1.0629,0.992,0.9246,0.9598,1.065,1.0148,0.9852,0.948,0.9967,0.9912,1.0496,1.0699,0.9506,0.9689,25134518.47326949
482,0.8699,1.2832,0.9256,1.0754,1.1539,0.9816,0.5752,0.9744,0.9629,1.042,0.8246,1.0598,0.915,0.8148,1.1852,1.048,1.0467,1.0412,0.9496,0.9699,0.9006,1.0189,30424975.68903788
483,0.9449,0.9082,0.8881,1.0504,1.1039,0.9066,0.7627,0.9119,1.0879,0.9545,0.9496,1.0848,1.0275,0.9648,1.1352,1.023,1.0342,1.0287,1.0246,1.0449,0.9881,1.0314,25743363.106234014
484,1.2449,1.4082,1.0381,0.9504,0.9039,1.0066,0.5127,0.9619,0.9879,1.0045,0.8496,0.9848,0.8775,1.1648,0.9352,0.9229999999999999,0.9842,0.9787,0.9246,0.9449,0.9381,0.9814,30174773.521559265
485,1.0949,0.6582,0.9631,1.0004,0.8039,1.0566,0.8877,0.9869,0.9379,1.0295,0.8996,0.9348,1.1025,0.8648,0.8352,1.073,0.9592,1.0037,0.9746,1.0949,0.9631,0.9564,27175143.873533867
486,0.7949,1.1582,1.1131,0.9004,1.0039,0.9566,0.6377,0.9369,1.0379,0.9795,0.9996,1.0348,0.9525,1.0648,1.0352,0.973,1.0092,0.9537,1.0746,0.9949,0.9131,1.0064,24468512.03524572
487,0.8324,0.8457,0.9818,0.9629,0.8789,0.9941,0.7939,0.9057,1.0754,1.0482,0.9871,1.0223,0.8588,0.8898,0.9602,1.0105,0.9904,1.0475,1.0121,1.0574,0.9943,0.9752,22546127.98960154
488,1.1324,1.3457,1.1318,1.0629,1.0789,1.0941,0.5439,0.9557,0.9754,0.9982,0.8871,0.9223,1.0088,1.0898,1.1602,0.9105,1.0404,0.9975,0.9121,0.9574,0.9443,1.0252,34285269.364073016
489,1.2824,0.5957,0.9068,0.9129,1.1789,1.0441,0.9189,0.9807,0.9254,0.9732,0.8371,0.9723,0.9338,0.9898,1.0602,1.0605,1.0154,1.0225,0.9621,1.0074,0.9693,1.0002,26249298.516071547
490,0.9824,1.0957,1.0568,1.0129,0.9789,0.9441,0.6689,0.9307,1.0254,1.0232,0.9371,1.0723,1.0838,1.1898,0.8602,0.9605,0.9654,0.9725,1.0621,0.9074,0.9193,0.9502,27835033.236491136
491,0.9074,0.7207,1.0943,1.0379,0.9289,0.9691,0.9814,0.9932,0.9004,0.9857,0.8121,1.0973,0.9713,1.0398,0.8102,0.9855,0.9529,0.96,0.9871,1.0824,0.9818,0.9877,25574396.52767542
492,1.2074,1.2207,0.9443,0.9379,1.1289,1.0691,0.7314,0.9432,1.0004,1.0357,0.9121,0.9973,1.1213,0.8398,1.0102,1.0855,1.0029,1.01,1.0871,0.9824,0.9318,1.0377,33039868.62746093
493,1.0574,0.9707,1.0193,1.0879,1.0289,1.0191,0.8564,0.9182,1.0504,1.0107,0.9621,0.9473,0.8963,1.1398,1.1102,0.9355,1.0279,0.985,1.0371,1.0324,0.9568,1.0127,25702571.810458098
494,0.7574,1.4707,0.8693,0.9879,0.8289,0.9191,0.6064,0.9682,0.9504,0.9607,0.8621,1.0473,1.0463,0.9398,0.9102,1.0355,0.9779,1.035,0.9371,0.9324,0.9068,0.9627,27713464.022434093
495,0.7387,0.9395,1.1412,1.0066,1.1664,1.0629,0.7158,0.915,0.9816,1.0014,0.8559,1.0785,0.9619,0.9523,1.1727,0.9918,0.9998,1.0193,1.0434,1.0137,0.9475,0.9596,25615954.473699354
496,1.0387,1.4395,0.9912,0.9066,0.9664,0.9629,0.9658,0.965,1.0816,0.9514,0.9559,0.9785,1.1119,1.1523,0.9727,1.0918,1.0498,0.9693,0.9434,0.9137,0.9975,1.0096,32106207.346750457
497,1.1887,0.6895,1.0662,1.0566,0.8664,0.9129,0.5908,0.99,1.0316,0.9764,0.9059,0.9285,0.8869,0.8523,0.8727,0.9418,1.0248,1.0443,0.9934,1.0637,0.9225,1.0346,22698575.439452983
498,0.8887,1.1895,0.9162,0.9566,1.0664,1.0129,0.8408,0.94,0.9316,1.0264,0.8059,1.0285,1.0369,1.0523,1.0727,1.0418,0.9748,0.9943,1.0934,0.9637,0.9725,0.9846,27731000.942237746
499,0.9637,0.5645,0.9537,0.9816,1.0164,1.0879,0.5283,0.9775,1.0066,0.9639,0.9309,1.0035,0.9244,1.1023,1.0227,1.0168,0.9623,0.9818,0.9684,1.0387,0.935,0.9721,21672538.73329001
500,1.2637,1.0645,1.1037,1.0816,0.8164,0.9879,0.7783,0.9275,0.9066,1.0139,0.8309,0.9035,1.0744,0.9023,0.8227,0.9168,1.0123,1.0318,1.0684,0.9387,0.985,1.0221,30863584.815451384
501,1.1137,0.8145,0.8787,0.9316,0.9164,0.9379,0.6533,0.9025,0.9566,1.0389,0.8809,0.9535,0.9994,1.0023,0.9227,1.0668,1.0373,0.9568,1.0184,1.0887,0.91,1.0471,25275532.78682098
502,0.8137,1.3145,1.0287,1.0316,1.1164,1.0379,0.9033,0.9525,1.0566,0.9889,0.9809,1.0535,1.1494,0.8023,1.1227,0.9668,0.9873,1.0068,0.9184,0.9887,0.96,0.9971,31212489.073518913
503,0.7762,0.627,0.86,1.0941,0.9914,1.0004,0.5596,0.9838,1.0191,1.0326,0.9934,1.091,1.0557,1.0273,0.8977,1.0043,1.0186,0.9881,0.9559,1.0512,0.9287,1.0158,23502458.077931378
504,1.0762,1.127,1.01,0.9941,1.1914,0.9004,0.8096,0.9338,0.9191,0.9826,0.8934,0.991,0.9057,0.8273,1.0977,0.9043,0.9686,1.0381,1.0559,0.9512,0.9787,0.9658,28017450.901533943
505,1.2262,0.877,0.935,1.0441,1.0914,0.9504,0.6846,0.9088,0.9691,0.9576,0.8434,0.941,1.1307,1.1273,1.1977,1.0543,0.9936,0.9631,1.0059,1.0012,0.9037,0.9908,28388781.302802265
506,0.9262,1.3769999999999998,1.085,0.9441,0.8914,1.0504,0.9346,0.9588,1.0691,1.0076,0.9434,1.041,0.9807,0.9273,0.9977,0.9543,1.0436,1.0131,0.9059,0.9012,0.9537,1.0408,30482137.76721546
507,0.8512,0.752,1.0475,0.9191,0.8414,1.0254,0.7471,0.9213,0.9941,0.9951,0.8184,1.016,1.0932,0.8773,0.9477,0.9793,1.0311,1.0006,1.0309,1.0762,0.9412,1.0033,23248256.17164021
508,1.1512,1.252,0.8975,1.0191,1.0414,0.9254,0.9971,0.9713,1.0941,1.0451,0.9184,0.9159999999999999,0.9432,1.0773,1.1477,1.0793,0.9811,0.9506,0.9309,0.9762,0.9912,0.9533,28880131.177659478
509,1.0012,0.502,1.1225,0.9691,1.1414,0.9754,0.6221,0.9963,1.0441,1.0201,0.9684,0.966,1.0182,0.9773,1.0477,0.9293,0.9561,1.0256,0.9809,1.0262,0.9162,0.9783,22054025.164886616
510,0.7012,1.002,0.9725,1.0691,0.9414,1.0754,0.8721,0.9463,0.9441,0.9701,0.8684,1.0659999999999998,0.8682,1.1773,0.8477,1.0293,1.0061,0.9756,1.0809,0.9262,0.9662,1.0283,24175196.622524183
511,0.7018,0.7509999999999999,1.1362,1.0982,0.9832,1.0131,0.8071,0.9909,0.9756,1.0415,0.9955,1.0732,0.9048,0.9434,0.9035,1.065,1.0374,1.0132,0.9893,0.9877,0.9454,1.0298,26474694.851377793
512,1.0018,1.251,0.9862,0.9982,1.1832,0.9131,0.5571,0.9409,1.0756,0.9915,0.8955,0.9732,1.0548,1.1434,1.1035,0.965,0.9874,0.9632,1.0893,1.0877,0.9954,0.9798,26095762.036516782
513,1.1518,0.501,1.0612,1.0482,1.0832,0.9631,0.9321,0.9159,1.0256,0.9665,0.8455,0.9232,0.9798,0.8434,1.0035,1.015,0.9624,1.0382,1.0393,0.9377,0.9204,0.9548,23438305.815345377
514,0.8518,1.001,0.9112,0.9482,0.8832,1.0631,0.6821,0.9659,0.9256,1.0165,0.9455,1.0232,1.1298,1.0434,0.8035,0.915,1.0124,0.9882,0.9393,1.0377,0.9704,1.0048,26131815.188527208
515,0.9268,0.626,0.9487,0.9232,0.8332,1.0381,0.9946,0.9034,1.0006,0.9790000000000001,0.8205,1.0482,0.9423,1.1934,0.8535,0.94,1.0249,0.9757,1.0143,0.9627,0.9329,1.0423,20798818.481638197
516,1.2268,1.126,1.0987,1.0232,1.0332,0.9381,0.7446,0.9534,0.9006,1.0290000000000001,0.9205,0.9482,1.0923,0.9934,1.0535,1.04,0.9749,1.0257,0.9143,1.0627,0.9829,0.9923,38360053.26789145
517,1.0768,0.8759999999999999,0.8737,0.9732,1.1332,0.9881,0.8696,0.9784,0.9506,1.004,0.9705,0.9982,0.8673,1.0934,1.1535,0.99,0.9999,0.9507,0.9643,0.9127,0.9079,0.9673,26060158.801730506
518,0.7768,1.376,1.0237,1.0732,0.9332,1.0881,0.6196,0.9284,1.0506,0.9540000000000001,0.8705,1.0982,1.0173,0.8934,0.9535,1.09,1.0499,1.0007,1.0643,1.0127,0.9579,1.0173,28535583.392186902
519,0.8143,0.5635,0.855,1.0107,1.1582,1.0506,0.9634,0.9097,1.0131,1.0228,0.858,1.0607,1.111,1.0684,1.0285,0.9275,0.9562,0.9944,1.0018,0.9252,0.9267,0.9985,22538453.761608783
520,1.1143,1.0635,1.005,0.9107,0.9582,0.9506,0.7134,0.9597,0.9131,0.9728,0.958,0.9607,0.961,0.8684,0.8285,1.0275,1.0062,1.0444,0.9018,1.0252,0.9767,1.0485,31379136.21883201
521,1.2643,0.8135,0.93,1.0607,0.8582,0.9006,0.8384,0.9847,0.9631,0.9978,0.9079999999999999,0.9107,1.036,1.1684,0.9285,0.9775,1.0312,0.9694,0.9518,0.9752,0.9017,1.0235,27221910.178961676
522,0.9643,1.3135,1.08,0.9607,1.0582,1.0006,0.5884,0.9347,1.0631,1.0478,0.8079999999999999,1.0107,0.8859999999999999,0.9684,1.1285,1.0775,0.9812,1.0194,1.0518,1.0752,0.9517,0.9735,27028843.163262296
523,0.8893,0.9385,1.0425,0.9857,1.0082,1.0756,0.7759,0.9972,0.9881,0.9603,0.9329999999999999,1.0357,1.0735,0.8184,1.1785,1.0525,0.9937,1.0069,0.9768,0.9002,0.9392,0.986,28358000.94758225
524,1.1893,1.4385,0.8925,1.0857,0.8082,0.9756,0.5259,0.9472,1.0881,1.0103,0.833,0.9357,0.9235,1.0184,0.9785,0.9525,1.0437,0.9569,1.0768,1.0002,0.9892,1.036,25103039.57175153
525,1.0393,0.6885,1.1175,0.9357,0.9082,0.9256,0.9009,0.9222,1.0381,1.0353,0.883,0.9857,1.1485,0.9184,0.8785,1.0025,1.0187,1.0319,1.0268,0.9502,0.9142,1.011,26051580.161462665
526,0.7393,1.1885,0.9675,1.0357,1.1082,1.0256,0.6509,0.9722,0.9381,0.9853,0.983,1.0857,0.9985,1.1184,1.0785,0.9025,0.9687,0.9819,0.9268,1.0502,0.9642,0.961,27116657.83266222
527,0.758,0.7197,1.0144,0.9670000000000001,0.8957,0.9818,0.5415,0.919,0.9193,1.0259,0.9768,1.042,1.0079,1.1809,0.841,1.0713,0.9593,0.9726,1.0455,0.9939,0.9798,0.9642,23945651.236492936
528,1.058,1.2197,0.8644,1.067,1.0957,1.0818,0.7915,0.9690000000000001,1.0193,0.9759,0.8768,0.9420000000000001,0.8579,0.9809,1.041,0.9713,1.0093,1.0226,0.9455,1.0939,0.9298,1.0142,27311517.43478495
529,1.208,0.9697,1.0894,0.917,1.1957,1.0318,0.6665,0.9940000000000001,1.0693,0.9509,0.8268,0.992,1.0829,1.0809,1.141,1.0213,1.0343,0.9976,0.9955,0.9439,0.9548,1.0392,28334568.101305563
530,0.9079999999999999,1.4697,0.9394,1.0170000000000001,0.9957,0.9318,0.9165,0.9440000000000001,0.9693,1.0009,0.9268,1.092,0.9329,0.8809,0.941,0.9213,0.9843,1.0476,1.0955,1.0439,0.9048,0.9892,29376180.085126765
531,0.983,0.8447,0.9019,1.042,0.9457,0.9568,0.7290000000000001,0.9815,1.0943,0.9884,0.8018,1.067,1.1204,0.9309,0.991,0.9463,0.9968,1.0351,0.9705,0.9689,0.9923,0.9517,23729844.790862374
532,1.2830000000000001,1.3447,1.0519,0.9420000000000001,1.1457,1.0568,0.9790000000000001,0.9315,0.9943,1.0384,0.9018,0.9670000000000001,0.9704,1.1309,1.1909999999999998,1.0463,1.0468,0.9851,1.0705,1.0689,0.9423,1.0017,35212977.10179971
533,1.133,0.5947,0.9769,1.092,1.0457,1.0068,0.604,0.9065,0.9443,1.0134,0.9518,0.917,1.0454,0.8309,1.091,0.9963,1.0218,1.0101,1.0205,0.9189,0.9673,1.0267,25380317.9418355
534,0.833,1.0947,1.1269,0.992,0.8457,0.9068,0.8540000000000001,0.9565,1.0443,0.9634,0.8518,1.0170000000000001,0.8954,1.0309,0.8909999999999999,1.0963,0.9718,0.9601,0.9205,1.0189,0.9173,0.9767,25581011.398764085
535,0.7955,0.9072,0.9956,0.9295,1.0707,0.9443,0.6978,0.9753,1.0818,1.0071,0.8643,1.0295,0.9892,0.8059,1.1159999999999999,0.9338,1.028,1.0413,0.958,0.9314,0.9985,1.0079,22394273.255060103
536,1.0955,1.4072,1.1456,1.0295,0.8707,1.0443,0.9478,0.9253,0.9818,0.9571,0.9643,0.9295,1.1392,1.0059,0.9159999999999999,1.0338,0.978,0.9913,1.058,1.0314,0.9485,0.9579,35389163.764801525
537,1.2455,0.6572,0.9206,0.9795,0.9707,1.0943,0.5728,0.9003,0.9318,0.9821,0.9143,0.9795,0.9142,0.9059,0.816,0.9838,0.953,1.0163,1.008,0.9814,0.9735,0.9829,23736981.995720204
538,0.9455,1.1572,1.0706,1.0795,1.1707,0.9943,0.8228,0.9503,1.0318,1.0321,0.8143,1.0795,1.0642,1.1059,1.016,1.0838,1.003,0.9663,0.9079999999999999,1.0814,0.9235,1.0329,32632052.99335232
539,0.8705,0.5322,1.1081,1.0545,1.1207,0.9193,0.5103,0.9128,0.9068,0.9696,0.9393,1.0545,0.8767,1.0559,1.0659999999999998,1.0588,1.0155,0.9538,1.033,0.9064,0.986,1.0204,22987656.95440383
540,1.1705,1.0322,0.9581,0.9545,0.9207,1.0193,0.7603,0.9628,1.0068,1.0196,0.8393,0.9545,1.0267,0.8559,0.866,0.9588,0.9655,1.0038,0.9329999999999999,1.0064,0.9359999999999999,0.9704,26927314.72596937
541,1.0205,0.7822,1.0331,1.0045,0.8207,1.0693,0.6353,0.9878,1.0568,1.0446,0.8893,0.9045,0.9517,1.1559,0.966,1.0088,0.9905,0.9788,0.983,0.9564,0.961,0.9954,23024038.21356243
542,0.7205,1.2822,0.8831,0.9045,1.0207,0.9693,0.8853,0.9378,0.9568,0.9946,0.9893,1.0045,1.1017,0.9559,1.166,0.9088,1.0405,1.0288,1.083,1.0564,0.9109999999999999,1.0454,25277862.33215874
543,0.7299,0.5166,0.9253,0.9889,0.927,0.9975,0.6587,0.9269,1.0225,1.0399,0.9236,0.9326,0.9563,1.0621,1.0973,1.0619,1.0452,1.0179,0.9236,1.0908,0.9126,0.997,21194859.217018213
544,1.0299,1.0166,1.0753,1.0889,1.127,1.0975,0.9087,0.9769,0.9225,0.9899,0.8236,1.0326,1.1063,0.8621,0.8973,0.9619,0.9952,0.9679,1.0236,0.9908,0.9626,1.047,31409808.51117784
545,1.1799,0.7666,0.8503,0.9389,1.0270000000000001,1.0475,0.5337,0.9519,0.9725,0.9649,0.8736,1.0826,0.8813,1.1621,0.9973,1.0119,0.9702,1.0429,1.0736,1.0408,0.9376,1.022,23329127.66650908
546,0.8799,1.2666,1.0003,1.0389,0.8270000000000001,0.9475,0.7837,0.9019,1.0725,1.0149,0.9736,0.9826,1.0313,0.9621,1.1973,0.9119,1.0202,0.9929,0.9736,0.9408,0.9876,0.972,25620104.157315172
547,0.9549,0.8916,1.1128,1.0139,0.877,0.9725,0.5962,0.9644,0.9975,0.9774,0.8986,0.9576,0.9188,0.8121,1.1473,0.9369,1.0077,0.9804,1.0986,1.0658,0.9001,0.9845,22393748.72657036
548,1.2549,1.3916,0.9628,0.9139,1.077,1.0725,0.8462,0.9144,1.0975,1.0274,0.9986,1.0576,1.0688,1.0121,0.9473,1.0369,0.9577,1.0304,0.9986,0.9658,0.9501,1.0345,33780949.25434669
549,1.1049,0.6416,1.0378,1.0639,1.177,1.0225,0.7212,0.9394,1.0475,1.0024,0.9486,1.0076,0.9938,0.9121,0.8473,0.9869,0.9827,0.9554,0.9486,1.0158,0.9251,1.0095,25552862.293576274
550,0.8049,1.1416,0.8878,0.9639,0.977,0.9225,0.9712,0.9894,0.9475,0.9524,0.8486,0.9076,1.1438,1.1121,1.0473,1.0869,1.0327,1.0054,1.0486,0.9158,0.9751,0.9595,27728523.939697485
551,0.8424,0.8291,1.0565,0.9014,1.102,0.935,0.5649,0.9706,0.985,1.0212,0.8361,0.9451,1.0501,0.9371,0.9723,0.9494,0.9640000000000001,0.9991,1.0861,1.0283,0.9063,1.0282,22429255.03397292
